Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/5_min_18_cam_October_2020/ingest_session_00005/recording/record_p1c1_00000.mp4,2021-04-21 11:28:42.23,2021-04-21 11:29:02.37,,,94,cuda:0

Processing fps,load,predict,pre_localize and align,localize,post_localize,detect,parse,match,update,add and remove,store,plot
24.86785851060064,0.6344742774963379,0.45014214515686035,0.24686241149902344,8.467388153076172,1.8551325798034668,4.946163892745972,0.007014751434326172,0.18938064575195312,0.5804867744445801,0.013725996017456055,0.054077863693237305,0.00039267539978027344

Detection step,Skip step
10,1

Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
231,,38,sedan,1597.9068603515625,1673.133056640625,493.33599853515625,551.8418579101562,Localizer,36.005647594581546,-86.6106057546541
231,,39,sedan,1771.98583984375,1845.240966796875,452.8398132324219,508.19110107421875,Localizer,36.00575105957466,-86.61060496355951
231,,43,sedan,1017.4176025390625,1083.3795166015625,561.0775756835938,627.6250610351562,Localizer,36.00544991821043,-86.61070453988175
231,,45,sedan,866.470458984375,941.2843627929688,401.8834228515625,482.1937255859375,Localizer,36.00569651423753,-86.61102371371143
231,,47,sedan,789.9920654296875,838.4375610351562,209.23428344726562,261.62677001953125,Localizer,36.006228634564984,-86.6116272624436
232,,1,sedan,1154.6881103515625,1194.3870849609375,149.100830078125,177.1428680419922,Localizer,36.00657426571368,-86.61169534929365
232,,6,sedan,1180.1827392578125,1213.8641357421875,42.77197265625,72.44060516357422,Localizer,36.00712945271355,-86.61219188461867
232,,10,sedan,1132.167236328125,1153.2220458984375,18.535097122192383,21.837263107299805,Localizer,36.007371251636286,-86.61247048971042
232,,11,sedan,1132.22998046875,1169.524169921875,44.58246612548828,76.86129760742188,Localizer,36.00710060925248,-86.61220806319234
232,,14,SUV,1252.53125,1565.9034423828125,1151.437744140625,1713.51171875,Localizer,36.00477455375316,-86.6099574218107
232,,25,sedan,866.8090209960938,941.9588012695312,502.5997619628906,577.6439208984375,Localizer,36.005515817836134,-86.61084059260318
232,,27,sedan,1344.468994140625,1389.7615966796875,260.9545593261719,299.09991455078125,Localizer,36.006179490538294,-86.61120170363691
232,,28,sedan,1409.8037109375,1458.754150390625,250.4970245361328,288.1767272949219,Localizer,36.00622458897287,-86.61119779834915
232,,29,sedan,1886.954345703125,2059.262451171875,2056.667724609375,2189.987548828125,Localizer,36.00456494734702,-86.60967270745478
232,,30,sedan,1932.6817626953125,2105.638427734375,1665.20068359375,1824.5255126953125,Localizer,36.00468841610499,-86.60975236732347
232,,35,sedan,1537.6932373046875,1592.4512939453125,356.3148498535156,398.4447021484375,Localizer,36.00594248716964,-86.61088209764957
232,,36,sedan,1378.9305419921875,1437.547119140625,384.1270751953125,432.30841064453125,Localizer,36.00584570534807,-86.61088617043065
232,,38,sedan,1592.8587646484375,1667.3548583984375,488.31170654296875,546.6597290039062,Localizer,36.00565607098944,-86.6106151318113
232,,39,sedan,1765.409423828125,1837.7789306640625,448.6565246582031,504.15179443359375,Localizer,36.0057582379478,-86.61061380291953
232,,43,sedan,1020.0302124023438,1086.2626953125,566.5255126953125,633.9929809570312,Localizer,36.00544141789153,-86.61069503073405
232,,45,sedan,866.1422729492188,939.6851196289062,399.7591857910156,482.3510437011719,Localizer,36.005698380944885,-86.61102614044346
232,,47,sedan,789.8823852539062,838.7120361328125,210.424560546875,263.6289978027344,Localizer,36.006223185109626,-86.61162153781241
233,,1,sedan,1153.001708984375,1192.7076416015625,147.21359252929688,175.1039276123047,Localizer,36.00658249293113,-86.61170433298115
233,,6,sedan,1179.044921875,1212.3599853515625,41.33202362060547,71.05254364013672,Localizer,36.007138086497456,-86.61220111393907
233,,10,sedan,1134.9658203125,1152.740234375,18.156152725219727,20.800762176513672,Localizer,36.00737665593126,-86.61247440174905
233,,11,sedan,1131.070068359375,1168.4114990234375,43.038700103759766,75.44969177246094,Localizer,36.00710956223694,-86.61221753436345
233,,14,SUV,1258.3865966796875,1574.4696044921875,1165.5601806640625,1733.0413818359375,Localizer,36.004767095845125,-86.60994916961086
233,,25,sedan,868.6297607421875,943.5679931640625,507.27996826171875,582.5415649414062,Localizer,36.00550813672257,-86.61083196300306
233,,27,sedan,1341.905029296875,1386.9222412109375,258.06805419921875,296.2366027832031,Localizer,36.00618800321138,-86.61121091383085
233,,28,sedan,1405.9439697265625,1455.2105712890625,248.16259765625,285.7076110839844,Localizer,36.00623169109819,-86.6112062940597
233,,29,sedan,1897.1552734375,2071.43359375,2082.56103515625,2207.7294921875,Localizer,36.00455975326159,-86.60966704477558
233,,30,sedan,1948.894287109375,2122.3798828125,1689.6492919921875,1851.7391357421875,Localizer,36.00468004009692,-86.60974314310327
233,,35,sedan,1533.514404296875,1587.75390625,353.00897216796875,394.9200439453125,Localizer,36.00595022542439,-86.61089093980192
233,,36,sedan,1374.747314453125,1433.2547607421875,380.00390625,428.2761535644531,Localizer,36.005854355949616,-86.6108959820835
233,,38,sedan,1588.6175537109375,1662.050048828125,483.55426025390625,541.4317016601562,Localizer,36.005664523294094,-86.61062421340107
233,,39,sedan,1758.496337890625,1830.5269775390625,444.1758117675781,499.7405700683594,Localizer,36.005766145382815,-86.61062326080582
233,,43,sedan,1022.3598022460938,1088.9888916015625,571.973876953125,640.3740844726562,Localizer,36.00543297358031,-86.61068569195466
233,,45,sedan,864.78125,937.5770874023438,396.2522277832031,479.7591552734375,Localizer,36.00570438573709,-86.61103319009614
233,,47,sedan,790.5670776367188,838.9595336914062,212.42588806152344,266.0482482910156,Localizer,36.00621574418424,-86.61161346413087
234,,1,sedan,1151.49267578125,1191.0660400390625,145.1684112548828,173.11155700683594,Localizer,36.00659103781912,-86.61171353732938
234,,6,sedan,1178.0538330078125,1211.712158203125,40.08500289916992,69.97238159179688,Localizer,36.007145281928004,-86.6122085467343
234,,10,sedan,1136.7188720703125,1150.8922119140625,17.480356216430664,19.48898696899414,Localizer,36.00738391949278,-86.61248128545587
234,,11,sedan,1129.8917236328125,1167.003173828125,41.80290222167969,74.11736297607422,Localizer,36.00711732153415,-86.61222603723051
234,,14,SUV,1258.974609375,1585.2677001953125,1178.623046875,1752.9305419921875,Localizer,36.004759810104915,-86.60994147075539
234,,25,sedan,870.5238037109375,945.5918579101562,511.6134033203125,587.6275634765625,Localizer,36.005500692311955,-86.61082345957871
234,,27,sedan,1339.4039306640625,1384.3975830078125,255.33135986328125,293.32855224609375,Localizer,36.00619644958078,-86.61121995751176
234,,28,sedan,1402.69775390625,1452.055908203125,245.83334350585938,283.3655700683594,Localizer,36.006238711750015,-86.6112144107426
234,,29,sedan,1897.301025390625,2069.1787109375,2114.067626953125,2225.92431640625,Localizer,36.00455311163611,-86.60966245556753
234,,30,sedan,1964.73876953125,2139.79345703125,1713.733642578125,1878.7191162109375,Localizer,36.004671973920864,-86.60973418332601
234,,35,sedan,1529.7362060546875,1583.7623291015625,349.71612548828125,391.4228210449219,Localizer,36.005958063533214,-86.61089957658685
234,,36,sedan,1371.5958251953125,1429.66650390625,375.9346618652344,424.2586669921875,Localizer,36.0058631425808,-86.61090545760761
234,,38,sedan,1583.737548828125,1655.9647216796875,478.7558898925781,535.949951171875,Localizer,36.00567323768127,-86.61063386807558
234,,39,sedan,1753.106201171875,1824.0496826171875,439.9456481933594,495.36676025390625,Localizer,36.00577400087429,-86.61063215361241
234,,43,sedan,1024.67724609375,1091.70166015625,577.613037109375,646.8650512695312,Localizer,36.00542440196751,-86.6106762491903
234,,45,sedan,861.5469360351562,934.275634765625,391.835205078125,477.2637939453125,Localizer,36.005711043774305,-86.61104177053421
234,,47,sedan,791.6382446289062,839.76171875,214.1441192626953,267.82208251953125,Localizer,36.00621000188683,-86.61160681593947
235,,1,sedan,1150.029296875,1189.14208984375,143.22328186035156,171.06134033203125,Localizer,36.00659952369151,-86.6117227876148
235,,6,sedan,1176.9600830078125,1210.3489990234375,39.12749481201172,68.91425323486328,Localizer,36.00715143468131,-86.61221540144908
235,,10,sedan,1137.8984375,1148.6641845703125,17.55782127380371,18.947986602783203,Localizer,36.00738551015766,-86.61248331571191
235,,11,sedan,1128.398193359375,1165.429443359375,40.41973876953125,72.83147430419922,Localizer,36.00712538851281,-86.61223506187486
235,,14,SUV,1262.0772705078125,1596.3046875,1191.09765625,1773.1661376953125,Localizer,36.004752813595736,-86.60993371001057
235,,25,sedan,871.65625,946.5706787109375,515.8925170898438,592.3379516601562,Localizer,36.00549354019246,-86.61081570789786
235,,27,sedan,1336.6641845703125,1381.5772705078125,252.61598205566406,290.5759582519531,Localizer,36.00620463537983,-86.61122895741904
235,,28,sedan,1399.6138916015625,1448.77001953125,243.95285034179688,280.8655090332031,Localizer,36.00624530604668,-86.61122216318222
235,,29,sedan,1900.7681884765625,2069.388427734375,2143.883544921875,2248.2568359375,Localizer,36.004546451342,-86.60965736300098
235,,30,sedan,1981.1126708984375,2157.825439453125,1739.9158935546875,1907.950927734375,Localizer,36.00466336802117,-86.60972481094792
235,,35,sedan,1525.9114990234375,1579.4818115234375,346.1654357910156,387.99517822265625,Localizer,36.005966177282076,-86.61090855328526
235,,36,sedan,1368.008056640625,1425.39208984375,372.13873291015625,420.31878662109375,Localizer,36.005871518061575,-86.61091490244894
235,,38,sedan,1578.9764404296875,1650.4329833984375,474.4900207519531,531.5479125976562,Localizer,36.00568058518535,-86.61064228039862
235,,39,sedan,1748.2879638671875,1818.74267578125,435.7164611816406,491.1239929199219,Localizer,36.005781919541654,-86.61064069624643
235,,43,sedan,1026.135009765625,1094.184814453125,583.2635498046875,653.4318237304688,Localizer,36.005415793124655,-86.61066703262605
235,,45,sedan,857.1882934570312,930.275146484375,386.8686828613281,475.27996826171875,Localizer,36.0057176554035,-86.61105083320263
235,,47,sedan,792.0016479492188,840.22705078125,216.1318359375,270.11102294921875,Localizer,36.00620287748172,-86.61159911368165
236,,1,sedan,1148.340087890625,1187.167236328125,141.28855895996094,168.88368225097656,Localizer,36.006608299583064,-86.61173242676624
236,,6,sedan,1175.9168701171875,1209.2486572265625,38.3007698059082,67.78701782226562,Localizer,36.00715744703167,-86.61222198295668
236,,10,sedan,1138.83203125,1146.1153564453125,17.62834358215332,18.420368194580078,Localizer,36.007387019297305,-86.61248555814694
236,,11,sedan,1127.0679931640625,1163.917236328125,38.95820236206055,71.38577270507812,Localizer,36.007134274951,-86.6122447586106
236,,14,SUV,1268.5284423828125,1610.41455078125,1204.45458984375,1792.712646484375,Localizer,36.00474614474802,-86.60992548561285
236,,25,sedan,872.5703125,947.828369140625,519.7997436523438,596.74560546875,Localizer,36.00548699650219,-86.61080856055642
236,,27,sedan,1334.1318359375,1378.7340087890625,250.00900268554688,287.6604919433594,Localizer,36.00621298624408,-86.61123805639514
236,,28,sedan,1397.49560546875,1445.880859375,241.75311279296875,278.14971923828125,Localizer,36.00625293708996,-86.6112303786959
236,,29,sedan,1905.6312255859375,2069.629638671875,2170.580810546875,2265.0517578125,Localizer,36.0045410555755,-86.60965306459464
236,,30,sedan,1998.017822265625,2177.31005859375,1766.830322265625,1937.797119140625,Localizer,36.00465480626001,-86.60971536170084
236,,35,sedan,1522.0111083984375,1575.29638671875,342.4800109863281,384.53155517578125,Localizer,36.00597457867197,-86.61091778221855
236,,36,sedan,1365.1712646484375,1421.6588134765625,368.50885009765625,416.2801818847656,Localizer,36.00587999047775,-86.61092409341536
236,,38,sedan,1574.329345703125,1645.5224609375,470.0408630371094,527.0429077148438,Localizer,36.00568832140404,-86.61065085436165
236,,39,sedan,1743.295654296875,1813.236572265625,431.4456481933594,486.49951171875,Localizer,36.0057903225772,-86.6106497259668
236,,43,sedan,1028.466064453125,1097.23046875,588.8740844726562,659.8246459960938,Localizer,36.00540752840024,-86.61065783225143
236,,45,sedan,851.2560424804688,925.0518798828125,385.3927917480469,475.186279296875,Localizer,36.00571844879849,-86.61105479219977
236,,47,sedan,792.8270263671875,840.8622436523438,218.1242218017578,272.01446533203125,Localizer,36.006196488723745,-86.61159194942505
237,,1,sedan,1146.3427734375,1184.799072265625,139.4178924560547,166.79388427734375,Localizer,36.006616728385225,-86.61174202898684
237,,6,sedan,1174.1983642578125,1207.45166015625,37.2203369140625,66.75433349609375,Localizer,36.0071638528524,-86.61222958091524
237,,10,sedan,1138.3870849609375,1142.349609375,17.92925453186035,18.1351318359375,Localizer,36.007386519966325,-86.61248723110138
237,,11,sedan,1125.4664306640625,1162.1993408203125,38.142601013183594,70.14450073242188,Localizer,36.007140458806425,-86.61225214577965
237,,14,SUV,1272.2642822265625,1622.1900634765625,1216.6859130859375,1812.23388671875,Localizer,36.00473964543387,-86.60991805191115
237,,25,sedan,874.09423828125,949.3321533203125,523.9813232421875,601.6198120117188,Localizer,36.00547997644347,-86.61080072657612
237,,27,sedan,1331.690185546875,1376.12841796875,247.53094482421875,284.7955627441406,Localizer,36.006221139901484,-86.61124688753573
237,,28,sedan,1395.250244140625,1443.067626953125,239.3631591796875,275.4520568847656,Localizer,36.00626090156667,-86.61123891027391
237,,29,sedan,1908.120849609375,2067.66552734375,2192.095703125,2281.00634765625,Localizer,36.00453636251469,-86.60964965557257
237,,30,sedan,2016.8668212890625,2197.603515625,1792.8826904296875,1968.119873046875,Localizer,36.00464660903644,-86.60970599092559
237,,35,sedan,1518.254638671875,1571.2598876953125,339.4849548339844,381.3492736816406,Localizer,36.00598183471602,-86.61092599764258
237,,36,sedan,1362.383056640625,1418.4364013671875,364.93994140625,412.32073974609375,Localizer,36.005888417119266,-86.61093310519026
237,,38,sedan,1569.71533203125,1640.52880859375,465.5895690917969,522.403564453125,Localizer,36.005696257141295,-86.61065962440331
237,,39,sedan,1737.782958984375,1807.4906005859375,427.1437683105469,482.1681213378906,Localizer,36.00579847999927,-86.61065877910607
237,,43,sedan,1030.39453125,1099.89697265625,594.5136108398438,666.3084716796875,Localizer,36.00539921992202,-86.61064877993478
237,,45,sedan,842.9229125976562,917.455322265625,385.7475280761719,476.006103515625,Localizer,36.00571600327556,-86.61105680940872
237,,47,sedan,793.0535888671875,840.7865600585938,220.62937927246094,274.51123046875,Localizer,36.006188184245566,-86.61158326981632
238,,1,sedan,1144.253662109375,1182.9344482421875,137.3090057373047,164.771240234375,Localizer,36.00662563759088,-86.61175192834726
238,,6,sedan,1172.802734375,1205.8880615234375,36.4155387878418,65.70401763916016,Localizer,36.007169512059384,-86.61223622968161
238,,11,sedan,1124.5743408203125,1161.100830078125,36.997276306152344,68.843017578125,Localizer,36.00714804916728,-86.61226023306126
238,,14,SUV,1276.4896240234375,1631.466552734375,1230.6630859375,1831.0601806640625,Localizer,36.00473294226103,-86.60991071231729
238,,25,sedan,875.3650512695312,951.0807495117188,528.3037719726562,606.5753173828125,Localizer,36.00547284308143,-86.61079278694872
238,,27,sedan,1329.3121337890625,1373.5955810546875,244.8516082763672,282.0877990722656,Localizer,36.006229437810134,-86.61125581352721
238,,28,sedan,1392.8199462890625,1440.441650390625,236.5662078857422,272.4687805175781,Localizer,36.00627007897391,-86.61124850149625
238,,29,sedan,1909.1697998046875,2060.254150390625,2213.34912109375,2294.328369140625,Localizer,36.00453188854844,-86.60964697091472
238,,30,sedan,2036.2508544921875,2218.774169921875,1819.9295654296875,1999.15869140625,Localizer,36.004638375417414,-86.60969655429216
238,,35,sedan,1515.0255126953125,1567.4827880859375,336.23858642578125,377.8797302246094,Localizer,36.00598990138082,-86.61093468027457
238,,36,sedan,1359.1956787109375,1414.5809326171875,361.549072265625,408.4866638183594,Localizer,36.00589647679185,-86.6109421003499
238,,38,sedan,1565.2503662109375,1635.5914306640625,461.0354309082031,517.7965087890625,Localizer,36.00570435194638,-86.61066849649721
238,,39,sedan,1732.6185302734375,1802.3167724609375,422.9620056152344,477.78057861328125,Localizer,36.00580671467477,-86.6106676898204
238,,43,sedan,1032.8076171875,1102.7607421875,600.0689697265625,672.7022094726562,Localizer,36.00539116976038,-86.61063983503435
238,,45,sedan,834.1566772460938,909.6045532226562,382.3500671386719,473.4136962890625,Localizer,36.005721021261074,-86.61106664265941
238,,47,sedan,793.716796875,841.3377685546875,222.83438110351562,276.570556640625,Localizer,36.006181247825765,-86.61157563006094
239,,1,sedan,1142.302001953125,1180.934814453125,135.57522583007812,163.42640686035156,Localizer,36.006632220596494,-86.61175966019903
239,,6,sedan,1171.6221923828125,1204.688232421875,35.19788360595703,64.37586212158203,Localizer,36.00717748486378,-86.61224475722564
239,,11,sedan,1123.40966796875,1159.62109375,35.85930252075195,67.60517883300781,Localizer,36.00715538135866,-86.61226839286847
239,,14,SUV,1282.3743896484375,1640.854736328125,1243.7906494140625,1850.14990234375,Localizer,36.004726543761436,-86.60990345117779
239,,25,sedan,877.2482299804688,952.5916748046875,533.0565185546875,611.6542358398438,Localizer,36.005465368079555,-86.61078441841246
239,,27,sedan,1326.4320068359375,1370.672119140625,242.34666442871094,279.5653076171875,Localizer,36.006237133517295,-86.61126451351171
239,,28,sedan,1390.43359375,1437.9744873046875,233.67112731933594,269.628662109375,Localizer,36.00627927309498,-86.61125805371549
239,,29,sedan,1906.588623046875,2046.7872314453125,2240.650390625,2317.834716796875,Localizer,36.00452522115908,-86.60964349337682
239,,30,sedan,2054.947509765625,2238.706298828125,1847.573974609375,2030.6109619140625,Localizer,36.004630118286684,-86.60968737151272
239,,35,sedan,1510.9923095703125,1563.416015625,333.568115234375,374.7791442871094,Localizer,36.00599672323404,-86.61094265534477
239,,36,sedan,1355.8922119140625,1410.758056640625,358.21905517578125,404.7643127441406,Localizer,36.00590439199194,-86.61095100972886
239,,38,sedan,1560.5819091796875,1630.4736328125,456.5188293457031,513.3787231445312,Localizer,36.00571227881702,-86.61067734730233
239,,39,sedan,1727.4566650390625,1796.91162109375,418.7801208496094,473.4923095703125,Localizer,36.00581490589723,-86.61067664829653
239,,43,sedan,1035.279541015625,1105.8831787109375,605.8130493164062,679.3480224609375,Localizer,36.005382923553015,-86.61063064371928
239,,45,sedan,826.0774536132812,902.3346557617188,382.9759826660156,472.9591369628906,Localizer,36.00571966644915,-86.61106962141574
239,,47,sedan,794.6632690429688,842.1831665039062,225.4451904296875,279.2350769042969,Localizer,36.00617275078805,-86.6115661664276
240,,1,sedan,1140.3577880859375,1178.9017333984375,133.69244384765625,161.58859252929688,Detector,36.006640297898834,-86.61176881003253
240,,6,sedan,1170.376953125,1203.3541259765625,34.11616516113281,63.210208892822266,Detector,36.00718450761396,-86.61225250287858
240,,11,sedan,1122.2274169921875,1158.2454833984375,34.689964294433594,66.31758880615234,Detector,36.00716301862179,-86.61227680469453
240,,14,SUV,1289.885498046875,1648.7039794921875,1261.729736328125,1882.579833984375,Detector,36.004716418723,-86.60989304057057
240,,25,sedan,879.439208984375,955.2869873046875,538.425048828125,617.7036743164062,Detector,36.00545684083528,-86.61077463646599
240,,27,sedan,1323.7318115234375,1367.8271484375,239.73440551757812,276.85418701171875,Detector,36.006245393409365,-86.61127364023791
240,,28,sedan,1388.10107421875,1435.37890625,231.08253479003906,266.8273620605469,Detector,36.006287950308916,-86.6112671961154
240,,29,sedan,1903.7833251953125,2037.5087890625,2266.81982421875,2335.5869140625,Detector,36.00451960652478,-86.60964043031397
240,,30,sedan,2082.275634765625,2274.41162109375,1871.656494140625,2060.564208984375,Detector,36.00462363938741,-86.60967727284401
240,,35,sedan,1507.215576171875,1559.344970703125,330.4493408203125,371.49755859375,Detector,36.00600443630598,-86.6109513172322
240,,36,sedan,1352.646484375,1406.9761962890625,354.6759033203125,400.9274597167969,Detector,36.00591278052188,-86.61096032223989
240,,38,sedan,1563.6031494140625,1628.4891357421875,452.9743957519531,506.47601318359375,Detector,36.00572253207348,-86.6106854653641
240,,39,sedan,1729.47412109375,1794.1953125,416.4927062988281,468.7020568847656,Detector,36.0058224003866,-86.61068261938227
240,,43,sedan,1039.69091796875,1106.408447265625,614.1431274414062,684.9530639648438,Detector,36.005373672939065,-86.61062064662585
240,,45,sedan,818.0560913085938,894.85546875,381.2951354980469,472.5372619628906,Detector,36.005720694347374,-86.6110750897512
240,,47,sedan,796.6837158203125,843.8480224609375,228.22862243652344,280.6982116699219,Detector,36.00616615618922,-86.61155800792969
241,,1,sedan,1139.0150146484375,1177.51123046875,132.17941284179688,160.0446014404297,Localizer,36.00664702339461,-86.61177620416453
241,,6,sedan,1169.1536865234375,1202.1207275390625,33.09514236450195,62.04768371582031,Localizer,36.0071913663287,-86.61226004300043
241,,11,sedan,1120.9295654296875,1156.9207763671875,33.32388687133789,65.00199890136719,Localizer,36.00717141471814,-86.61228596859416
241,,14,SUV,1296.0792236328125,1658.551513671875,1273.349365234375,1902.645263671875,Localizer,36.00471041968114,-86.6098860959715
241,,25,sedan,878.8931884765625,956.1808471679688,544.1721801757812,622.8712158203125,Localizer,36.005448484847136,-86.61076613065006
241,,27,sedan,1321.16357421875,1364.936279296875,237.55760192871094,274.3929443359375,Localizer,36.00625258661498,-86.61128180847517
241,,28,sedan,1385.559326171875,1432.8153076171875,228.6351776123047,264.2539367675781,Localizer,36.006296048904474,-86.61127590864307
241,,29,sedan,1902.448486328125,2019.499755859375,2293.4853515625,2357.830810546875,Localizer,36.004513288761295,-86.6096374269021
241,,30,sedan,2095.076416015625,2288.99462890625,1905.3316650390625,2097.146484375,Localizer,36.004613693414,-86.60966816131145
241,,35,sedan,1503.278564453125,1555.556396484375,327.69586181640625,368.2265319824219,Localizer,36.00601172619814,-86.61095960894606
241,,36,sedan,1349.4180908203125,1403.0478515625,351.66058349609375,397.4390869140625,Localizer,36.005920160110485,-86.61096880549759
241,,38,sedan,1555.8673095703125,1622.205078125,448.5958251953125,502.6940612792969,Localizer,36.005729561691524,-86.61069466153619
241,,39,sedan,1721.119873046875,1786.58349609375,413.0455017089844,465.88787841796875,Localizer,36.00582796197402,-86.61069093366693
241,,43,sedan,1041.58837890625,1109.5111083984375,620.8115234375,692.2640991210938,Localizer,36.00536451265228,-86.6106107362696
241,,45,sedan,809.8081665039062,888.1093139648438,385.2528076171875,477.4047546386719,Localizer,36.00571029092574,-86.61106866550587
241,,47,sedan,796.2274780273438,844.33837890625,230.4185791015625,283.5609436035156,Localizer,36.006157976383385,-86.6115495085908
242,,1,sedan,1137.853759765625,1175.8240966796875,130.3842315673828,158.17367553710938,Localizer,36.00665517528409,-86.61178498729434
242,,6,sedan,1168.6214599609375,1201.8443603515625,31.66856575012207,60.59617614746094,Localizer,36.007200702201786,-86.61226910296139
242,,11,sedan,1119.633056640625,1155.498291015625,32.2982292175293,63.693382263183594,Localizer,36.007178714878314,-86.61229415210566
242,,14,SUV,1304.3714599609375,1669.147705078125,1288.035888671875,1925.0220947265625,Localizer,36.00470352440731,-86.60987809835729
242,,25,sedan,879.169677734375,957.9031982421875,548.3444213867188,627.3604736328125,Localizer,36.00544203241839,-86.61075914903087
242,,27,sedan,1318.724365234375,1362.1898193359375,235.132568359375,272.053955078125,Localizer,36.006260060989405,-86.6112901465784
242,,28,sedan,1382.6177978515625,1429.58740234375,226.46311950683594,261.7510070800781,Localizer,36.00630351956968,-86.61128444444738
242,,29,sedan,1900.2296142578125,2000.7271728515625,2321.25537109375,2379.017578125,Localizer,36.00450702720379,-86.60963456857641
242,,30,sedan,2112.242919921875,2306.963134765625,1935.970458984375,2131.885498046875,Localizer,36.004604993235,-86.60965927012965
242,,35,sedan,1499.59619140625,1551.54296875,324.64105224609375,364.84783935546875,Localizer,36.006019615918085,-86.61096840972128
242,,36,sedan,1345.984130859375,1399.4605712890625,348.2757568359375,393.75897216796875,Localizer,36.005928301776365,-86.61097793409344
242,,38,sedan,1548.397705078125,1615.0318603515625,444.35040283203125,498.7729797363281,Localizer,36.00573661570566,-86.61070406287632
242,,39,sedan,1713.8846435546875,1779.77197265625,409.252197265625,462.2643127441406,Localizer,36.00583495729677,-86.61069990644987
242,,43,sedan,1044.1666259765625,1113.1097412109375,627.1429443359375,699.3943481445312,Localizer,36.005355886699775,-86.61060109543186
242,,45,sedan,801.9705200195312,881.306640625,389.99273681640625,483.2446594238281,Localizer,36.005698203595095,-86.61106036402046
242,,47,sedan,796.1578369140625,844.9537353515625,232.37051391601562,286.210205078125,Localizer,36.00615062328451,-86.6115416862394
243,,1,sedan,1136.2257080078125,1174.1295166015625,128.6397705078125,156.27853393554688,Localizer,36.00666327068218,-86.61179391567106
243,,6,sedan,1167.0279541015625,1199.9385986328125,30.547632217407227,59.51200485229492,Localizer,36.00720759497286,-86.61227718348444
243,,11,sedan,1118.6025390625,1154.1812744140625,31.271448135375977,62.46767044067383,Localizer,36.00718582023132,-86.612301979517
243,,14,SUV,1310.1373291015625,1679.5941162109375,1303.5604248046875,1947.7010498046875,Localizer,36.00469642437651,-86.60987026840438
243,,25,sedan,879.4119262695312,959.8768310546875,553.7736206054688,632.7125854492188,Localizer,36.005434057025305,-86.61075058570775
243,,27,sedan,1316.5037841796875,1359.6845703125,232.72274780273438,269.7254943847656,Localizer,36.006267582636596,-86.61129838453206
243,,28,sedan,1379.4317626953125,1426.2347412109375,224.4546661376953,259.5597839355469,Localizer,36.00631018731755,-86.6112924208187
243,,29,sedan,1903.9227294921875,1987.3814697265625,2349.38916015625,2399.431640625,Localizer,36.00450123735414,-86.60963112729469
243,,30,sedan,2130.488037109375,2329.93994140625,1968.254150390625,2164.285400390625,Localizer,36.00459680823428,-86.60965027581359
243,,35,sedan,1496.322265625,1547.6812744140625,321.62542724609375,361.6603698730469,Localizer,36.00602730643956,-86.61097689952652
243,,36,sedan,1342.8309326171875,1396.2330322265625,344.85052490234375,390.15447998046875,Localizer,36.00593652014284,-86.61098696390715
243,,38,sedan,1542.5233154296875,1609.4384765625,440.0969543457031,494.6770935058594,Localizer,36.00574414512591,-86.61071309596647
243,,39,sedan,1707.4881591796875,1773.3765869140625,405.8297424316406,458.7386474609375,Localizer,36.00584159132148,-86.6107083091113
243,,43,sedan,1046.478759765625,1116.7469482421875,633.5193481445312,706.6339111328125,Localizer,36.00534724844083,-86.61059150870574
243,,45,sedan,794.58935546875,876.322021484375,393.93896484375,487.3446044921875,Localizer,36.005689010323046,-86.61105436448261
243,,47,sedan,796.4067993164062,845.3854370117188,234.54037475585938,288.84552001953125,Localizer,36.006143004468505,-86.6115335419015
244,,1,sedan,1134.5477294921875,1172.3603515625,126.83026123046875,154.4164276123047,Localizer,36.0066714785234,-86.61180300815116
244,,6,sedan,1165.9610595703125,1198.4737548828125,29.371749877929688,58.19334411621094,Localizer,36.00721557669404,-86.61228581970309
244,,11,sedan,1117.59033203125,1153.2130126953125,30.11920166015625,61.1868896484375,Localizer,36.007193588581465,-86.61231026069447
244,,14,SUV,1315.1190185546875,1688.9300537109375,1319.881591796875,1971.0582275390625,Localizer,36.00468909375617,-86.6098624894716
244,,25,sedan,880.5543823242188,961.9909057617188,558.7429809570312,637.9443969726562,Localizer,36.00542666379929,-86.61074236758749
244,,27,sedan,1314.3609619140625,1357.562255859375,230.12461853027344,267.0567321777344,Localizer,36.00627608870058,-86.6113073516885
244,,28,sedan,1376.85546875,1423.5623779296875,222.25840759277344,257.2771301269531,Localizer,36.00631749346617,-86.61130053115518
244,,29,sedan,1905.0662841796875,1976.583740234375,2375.614501953125,2420.069091796875,Localizer,36.00449573135938,-86.6096278799061
244,,30,sedan,2151.962646484375,2350.818115234375,2000.311767578125,2188.958984375,Localizer,36.00458999152479,-86.60964217296028
244,,35,sedan,1493.056640625,1543.868896484375,318.57061767578125,358.3099365234375,Localizer,36.00603533403793,-86.61098567075776
244,,36,sedan,1339.679931640625,1392.8095703125,341.37359619140625,386.479248046875,Localizer,36.00594494787567,-86.61099624890525
